model	objective	reaction	flux	status	minimum	maximum (optPercentage = 100)
iAB_AMO1410_SARS-CoV-2	obj	ACNMLr	0.000000	optimal	0.000000	0.624337
iAB_AMO1410_SARS-CoV-2	obj	ACOAD10m	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ACOAD1fm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ACOAD8m	0.000000	optimal	0.000000	0.026221
iAB_AMO1410_SARS-CoV-2	obj	ACOAD9m	0.002921	optimal	0.000000	0.002922
iAB_AMO1410_SARS-CoV-2	obj	ACOAHi	0.000000	optimal	0.000000	0.866771
iAB_AMO1410_SARS-CoV-2	obj	ACOAO7p	0.000000	optimal	0.000000	0.602697
iAB_AMO1410_SARS-CoV-2	obj	ACOATA	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ACODA	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ACONT	0.000000	optimal	0.000000	2.923895
iAB_AMO1410_SARS-CoV-2	obj	ACONTm	0.000000	optimal	-2.975824	0.328894
iAB_AMO1410_SARS-CoV-2	obj	ACOX22x	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ACOX2x	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ACP1(FMN)	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	ACRNtm	0.000000	optimal	0.000000	2.183920
iAB_AMO1410_SARS-CoV-2	obj	ACS	0.000000	optimal	0.000000	0.935966
iAB_AMO1410_SARS-CoV-2	obj	ACS2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ACSm	0.000000	optimal	0.000000	0.818970
iAB_AMO1410_SARS-CoV-2	obj	ACTLMO	0.000000	optimal	0.000000	0.301348
iAB_AMO1410_SARS-CoV-2	obj	ACTNMO	0.000000	optimal	0.000000	0.245660
iAB_AMO1410_SARS-CoV-2	obj	ACYP	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	ACt2m	0.000000	optimal	0.000000	0.818970
iAB_AMO1410_SARS-CoV-2	obj	ACt2r	0.000000	optimal	-0.920306	0.655176
iAB_AMO1410_SARS-CoV-2	obj	ACtg	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADA	0.000000	optimal	0.000000	0.350380
iAB_AMO1410_SARS-CoV-2	obj	ADAe	0.000000	optimal	0.000000	0.350380
iAB_AMO1410_SARS-CoV-2	obj	ADCim	0.000000	optimal	0.000000	0.460856
iAB_AMO1410_SARS-CoV-2	obj	ADEt	0.000000	optimal	-0.034186	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADEtl	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADHAPtx	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADK1	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ADK1m	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ADK3	-999.984556	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ADK3m	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ADKd	0.000000	optimal	0.000000	0.034186
iAB_AMO1410_SARS-CoV-2	obj	ADMDC	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADNCYC	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	ADNK1	0.002560	optimal	0.000000	1.312912
iAB_AMO1410_SARS-CoV-2	obj	ADNK1m	0.000000	optimal	0.000000	0.085464
iAB_AMO1410_SARS-CoV-2	obj	ADNt	-1000.000000	optimal	-1000.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADNt4	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ADNt5	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ADNtl	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADNtm	0.000000	optimal	0.000000	0.085464
iAB_AMO1410_SARS-CoV-2	obj	ADPGLC	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADPMAN	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADPRDP	0.000000	optimal	0.000000	0.436784
iAB_AMO1410_SARS-CoV-2	obj	ADPRDPm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADPRIBt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADPT	0.000000	optimal	0.000000	0.656456
iAB_AMO1410_SARS-CoV-2	obj	ADPtx	0.000000	optimal	-0.384531	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADRNCOAtx	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADRNCPT1	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADRNCPT2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADRNCRNt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADRNLPVESSEC	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADRNt	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ADSELK	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ADSK	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	ADSL1	0.001250	optimal	0.001250	0.668993
iAB_AMO1410_SARS-CoV-2	obj	ADSL2	0.002015	optimal	0.002015	0.044748
iAB_AMO1410_SARS-CoV-2	obj	ADSS	0.001250	optimal	0.001250	0.668993
iAB_AMO1410_SARS-CoV-2	obj	AFLATOXINte	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T10g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T11g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T12g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T13g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T14g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T15g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T16g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T17g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T18g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T1g	0.000000	optimal	0.000000	0.030135
iAB_AMO1410_SARS-CoV-2	obj	AG13T2g	0.000000	optimal	0.000000	0.030135
iAB_AMO1410_SARS-CoV-2	obj	AG13T3g	0.000000	optimal	0.000000	0.030135
iAB_AMO1410_SARS-CoV-2	obj	AG13T4g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T5g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T6g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T7g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T8g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AG13T9g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AGLPC	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AGLPED	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AGLPET	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AGLPH	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AGLPR	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AGLPT	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AGMTm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AGPAT1	0.000000	optimal	0.000000	505.349557
iAB_AMO1410_SARS-CoV-2	obj	AGPRim	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AGPSx	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AGPex	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AHANDROSTANGLCte	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AHANDROSTANGLCtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AHC	0.002560	optimal	0.002560	0.328164
iAB_AMO1410_SARS-CoV-2	obj	AHCYStn	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AHCYStr	0.000000	optimal	-0.328164	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AHEXASE2ly	0.000000	optimal	0.000000	0.045185
iAB_AMO1410_SARS-CoV-2	obj	AHEXASEly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AICART	0.002015	optimal	0.002015	0.044748
iAB_AMO1410_SARS-CoV-2	obj	AIRCr	0.002015	optimal	0.002015	0.044748
iAB_AMO1410_SARS-CoV-2	obj	AK2LGCHOLt	0.000000	optimal	0.000000	0.866771
iAB_AMO1410_SARS-CoV-2	obj	AKGDm	0.076392	optimal	0.000000	0.280521
iAB_AMO1410_SARS-CoV-2	obj	AKGMALtm	-0.154622	optimal	-1.723224	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	AKGt4_3	0.000000	optimal	-0.310449	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AKGtp	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AKR1C41	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AKR1C42	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALAASNNaEx	0.042174	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALACYSNaEx	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALADGLNexR	0.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALADGLYexR	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALAGLNNaEx	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALAGLNexR	999.842605	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALAGLYexR	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALAR	0.000000	optimal	0.000000	0.202054
iAB_AMO1410_SARS-CoV-2	obj	ALASERNaEx	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALASm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALATA_L	-0.122772	optimal	-0.209605	-0.007551
iAB_AMO1410_SARS-CoV-2	obj	ALATHRNaEx	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALAt2r	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALAt2rL	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALAt4	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALAtN1	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALCD1	-0.442051	optimal	-0.453534	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALCD21_D	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALCD21_L	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALCD22_D	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALCD22_L	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALCD2yf	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALDD20x	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALDD20xm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALDD21	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALDD2x	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALDD2xm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALDD2y	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALDSTRNte	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALKP	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALOX12	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALOX12R	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALOX15	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALOX5	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALOX52	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ALR	0.000000	optimal	0.000000	0.624337
iAB_AMO1410_SARS-CoV-2	obj	ALR2	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ALR3	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	AM6SAD	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AMACR2p	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AMACR2r	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AMACRp	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AMACRr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AMANK	0.000000	optimal	0.000000	0.624337
iAB_AMO1410_SARS-CoV-2	obj	AMCOXO	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AMETr	0.000000	optimal	0.000000	0.328164
iAB_AMO1410_SARS-CoV-2	obj	AMETt2m	0.000000	optimal	0.000000	0.290322
iAB_AMO1410_SARS-CoV-2	obj	AMETtn	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AMPDA	0.000000	optimal	0.000000	0.667743
iAB_AMO1410_SARS-CoV-2	obj	AMPTASECG	0.000000	optimal	0.000000	0.438416
iAB_AMO1410_SARS-CoV-2	obj	AMPTASECGe	0.000000	optimal	0.000000	0.438416
iAB_AMO1410_SARS-CoV-2	obj	AMPtp	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AMPtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AMY1e	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AMY2e	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ANDRSTRNGLCte	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ANDRSTRNGLCtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ANDRSTRNte	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ANDRSTRNtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AP4AH1	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	APAT2rm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	APRTO2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AQCOBALt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARAB-Lt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARABR	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARACHCOAtx	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARACHCPT1	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARACHCPT2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARACHCRNt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARACHDCOAtx	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARACHDt2	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ARACHDtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARACHt	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ARGDCm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARGLYSex	0.000000	optimal	0.000000	0.023750
iAB_AMO1410_SARS-CoV-2	obj	ARGN	0.000000	optimal	0.000000	0.104443
iAB_AMO1410_SARS-CoV-2	obj	ARGNm	0.003031	optimal	0.000000	0.104443
iAB_AMO1410_SARS-CoV-2	obj	ARGSL	0.000000	optimal	0.000000	0.145440
iAB_AMO1410_SARS-CoV-2	obj	ARGSS	0.000000	optimal	0.000000	0.145440
iAB_AMO1410_SARS-CoV-2	obj	ARGt4	0.010363	optimal	0.000000	0.023750
iAB_AMO1410_SARS-CoV-2	obj	ARGtiDF	0.000000	optimal	0.000000	0.023750
iAB_AMO1410_SARS-CoV-2	obj	ARGtm	0.003031	optimal	0.000000	0.104443
iAB_AMO1410_SARS-CoV-2	obj	ARSA	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTCOAL1	0.000000	optimal	-0.261041	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTCOAL2	0.000000	optimal	-0.261041	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTCOAL3	1000.000000	optimal	-0.261041	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR11	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR12	0.000000	optimal	0.000000	0.301348
iAB_AMO1410_SARS-CoV-2	obj	ARTFR13	0.000000	optimal	0.000000	0.163717
iAB_AMO1410_SARS-CoV-2	obj	ARTFR202	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR203	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR204	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR205	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR206	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR207	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR208	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR209	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR210	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR211	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR212	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR213	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR31	0.000000	optimal	0.000000	0.162908
iAB_AMO1410_SARS-CoV-2	obj	ARTFR32	0.000000	optimal	0.000000	0.139084
iAB_AMO1410_SARS-CoV-2	obj	ARTFR33	0.000000	optimal	0.000000	0.135141
iAB_AMO1410_SARS-CoV-2	obj	ARTFR34	0.000000	optimal	0.000000	0.118829
iAB_AMO1410_SARS-CoV-2	obj	ARTFR41	0.000000	optimal	0.000000	0.301348
iAB_AMO1410_SARS-CoV-2	obj	ARTFR42	0.000000	optimal	0.000000	0.139084
iAB_AMO1410_SARS-CoV-2	obj	ARTFR43	0.000000	optimal	0.000000	0.135141
iAB_AMO1410_SARS-CoV-2	obj	ARTFR44	0.000000	optimal	0.000000	0.118829
iAB_AMO1410_SARS-CoV-2	obj	ARTFR45	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTFR46	0.000000	optimal	0.000000	0.135141
iAB_AMO1410_SARS-CoV-2	obj	ARTFR61	0.000000	optimal	0.000000	0.602697
iAB_AMO1410_SARS-CoV-2	obj	ARTPLM1	0.000000	optimal	-0.162908	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTPLM1m	0.000000	optimal	0.000000	0.132775
iAB_AMO1410_SARS-CoV-2	obj	ARTPLM2	0.000000	optimal	-0.282428	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTPLM2m	0.000000	optimal	0.000000	0.132775
iAB_AMO1410_SARS-CoV-2	obj	ARTPLM3	0.000000	optimal	-0.282428	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ARTPLM3m	0.000000	optimal	0.000000	0.132775
iAB_AMO1410_SARS-CoV-2	obj	ASAH1	0.000000	optimal	0.000000	0.118422
iAB_AMO1410_SARS-CoV-2	obj	ASCBOX	0.147350	optimal	0.000000	0.604712
iAB_AMO1410_SARS-CoV-2	obj	ASCBt	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ASCBt4	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ASNALANaEx	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ASNCYSNaEx	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ASNGLNNaEx	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ASNNm	0.000000	optimal	0.000000	0.328666
iAB_AMO1410_SARS-CoV-2	obj	ASNS1	0.006837	optimal	0.006837	0.335503
iAB_AMO1410_SARS-CoV-2	obj	ASNSERNaEx	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ASNTHRNaEx	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ASNt4	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ASNtN1	0.042174	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ASNtm	0.000000	optimal	0.000000	0.328666
iAB_AMO1410_SARS-CoV-2	obj	ASPCTr	0.002015	optimal	0.002015	0.087480
iAB_AMO1410_SARS-CoV-2	obj	ASPDt6	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ASPDxt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ASPGLUm	0.008684	optimal	-1.613442	3.415301
iAB_AMO1410_SARS-CoV-2	obj	ASPTA	-0.008491	optimal	-1.630617	3.398126
iAB_AMO1410_SARS-CoV-2	obj	ASPTAm	-0.008684	optimal	-3.415301	1.613442
iAB_AMO1410_SARS-CoV-2	obj	ASPt6	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ATP1ter	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ATP2ter	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ATPH1e	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ATPH2e	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	ATPS4m	0.000000	optimal	0.000000	1.461948
iAB_AMO1410_SARS-CoV-2	obj	ATPasel	0.000000	optimal	0.000000	0.064219
iAB_AMO1410_SARS-CoV-2	obj	ATPtm	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	ATPtn	0.018224	optimal	0.000000	1.110611
iAB_AMO1410_SARS-CoV-2	obj	ATPtx	0.000000	optimal	0.000000	0.384531
iAB_AMO1410_SARS-CoV-2	obj	AVITE1t	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	AVITE2t	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	A_MANASE	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	A_MANASEly	0.000000	optimal	0.000000	0.045185
iAB_AMO1410_SARS-CoV-2	obj	Asn-X-Ser/Thrtr	0.000000	optimal	-0.045185	0.000000
iAB_AMO1410_SARS-CoV-2	obj	B3GALT3g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	B3GALT41g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	B3GALT42g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	B3GALT43g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	B3GALT44g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	B3GNT11g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	B3GNT12g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	B3GNT51g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	BALAVECSEC	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	BALAtmr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	BAMPPALDOX	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	BAMPPALDOXm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	BBHOX	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	BDHm	0.000000	optimal	-0.622155	0.000000
iAB_AMO1410_SARS-CoV-2	obj	BDMT_L	0.000000	optimal	0.000000	0.045185
iAB_AMO1410_SARS-CoV-2	obj	BDMT_U	0.000000	optimal	0.000000	0.045185
iAB_AMO1410_SARS-CoV-2	obj	BETALDHx	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	BETALDHxm	0.000000	optimal	0.000000	0.101785
iAB_AMO1410_SARS-CoV-2	obj	BHBt	0.000000	optimal	-0.622155	0.000000
iAB_AMO1410_SARS-CoV-2	obj	BHBtm	0.000000	optimal	-0.622155	0.000000
