model	objective	reaction	status	value
iJR904.xml	obj	R_GLUt4	optimal	0.921948
iJR904.xml	obj	R_GLXCL	optimal	0.921948
iJR904.xml	obj	R_HBZOPT	optimal	0.921948
iJR904.xml	obj	R_HCINNMt2r	optimal	0.921948
iJR904.xml	obj	R_EX_no2_e	optimal	0.921948
iJR904.xml	obj	R_HCO3E	optimal	-0.000000
iJR904.xml	obj	R_GLYALDt	optimal	0.921948
iJR904.xml	obj	R_GLYAT	optimal	0.921948
iJR904.xml	obj	R_HDCAt2	optimal	0.921948
iJR904.xml	obj	R_HEMEOS	optimal	0.921948
iJR904.xml	obj	R_GLYBabc	optimal	0.921948
iJR904.xml	obj	R_GLYBt2r	optimal	0.921948
iJR904.xml	obj	R_GLYC3Pabc	optimal	0.921948
iJR904.xml	obj	R_GLYC3Pt6	optimal	0.921948
iJR904.xml	obj	R_HETZK	optimal	0.921948
iJR904.xml	obj	R_EX_no3_e	optimal	0.921948
iJR904.xml	obj	R_HEX1	optimal	0.921948
iJR904.xml	obj	R_GLYCDx	optimal	0.921948
iJR904.xml	obj	R_GLYCK	optimal	0.921948
iJR904.xml	obj	R_EX_o2_e	optimal	0.216254
iJR904.xml	obj	R_GLYCL	optimal	0.921948
iJR904.xml	obj	R_GLYCLTDx	optimal	0.921948
iJR904.xml	obj	R_HISTD	optimal	-0.000000
iJR904.xml	obj	R_HISTP	optimal	-0.000000
iJR904.xml	obj	R_HISabc	optimal	0.921948
iJR904.xml	obj	R_GLYCLTDy	optimal	0.921948
iJR904.xml	obj	R_EX_ocdca_e	optimal	0.921948
iJR904.xml	obj	R_GLYCLTt2r	optimal	0.921948
iJR904.xml	obj	R_GLYCTO2	optimal	0.921948
iJR904.xml	obj	R_HISt2r	optimal	0.921948
iJR904.xml	obj	R_EX_orn_e	optimal	0.921948
iJR904.xml	obj	R_HKNDDH_1	optimal	0.921948
iJR904.xml	obj	R_GLYCTO3	optimal	0.921948
iJR904.xml	obj	R_GLYCTO4	optimal	0.921948
iJR904.xml	obj	R_HKNTDH_1	optimal	0.921948
iJR904.xml	obj	R_EX_phe__L_e	optimal	0.921948
iJR904.xml	obj	R_HMBS	optimal	0.921948
iJR904.xml	obj	R_GLYCt	optimal	0.921948
iJR904.xml	obj	R_GLYK	optimal	0.921942
iJR904.xml	obj	R_HMPK1	optimal	0.921948
iJR904.xml	obj	R_EX_pi_e	optimal	0.000000
iJR904.xml	obj	R_HOPNTAL	optimal	0.921948
iJR904.xml	obj	R_GLYOX	optimal	0.921948
iJR904.xml	obj	R_GLYt2r	optimal	0.921948
iJR904.xml	obj	R_HPPK2	optimal	-0.000000
iJR904.xml	obj	R_HPPPNDO_1	optimal	0.921948
iJR904.xml	obj	R_HPPPNt2r	optimal	0.921948
iJR904.xml	obj	R_GMAND	optimal	0.921948
iJR904.xml	obj	R_GMHEPAT	optimal	-0.000000
iJR904.xml	obj	R_GMHEPK	optimal	-0.000000
iJR904.xml	obj	R_GMHEPPA	optimal	-0.000000
iJR904.xml	obj	R_HPYRI	optimal	0.921948
iJR904.xml	obj	R_HPYRRx	optimal	0.921948
iJR904.xml	obj	R_GMPR	optimal	0.921948
iJR904.xml	obj	R_GMPS2	optimal	-0.000000
iJR904.xml	obj	R_HPYRRy	optimal	0.921948
iJR904.xml	obj	R_EX_pnto__R_e	optimal	0.921948
iJR904.xml	obj	R_HSDy	optimal	-0.000000
iJR904.xml	obj	R_HSK	optimal	0.921948
iJR904.xml	obj	R_HSST	optimal	-0.000000
iJR904.xml	obj	R_GND	optimal	0.901493
iJR904.xml	obj	R_GNK	optimal	0.921948
iJR904.xml	obj	R_GOFUCR	optimal	0.921948
iJR904.xml	obj	R_GP4GH	optimal	0.921948
iJR904.xml	obj	R_GPDDA1	optimal	0.921948
iJR904.xml	obj	R_HSTPT	optimal	-0.000000
iJR904.xml	obj	R_HXPRT	optimal	0.921948
iJR904.xml	obj	R_GPDDA2	optimal	0.921948
iJR904.xml	obj	R_EX_pppn_e	optimal	0.921948
iJR904.xml	obj	R_GPDDA3	optimal	0.921948
iJR904.xml	obj	R_GPDDA4	optimal	0.921948
iJR904.xml	obj	R_HYD1	optimal	0.921948
iJR904.xml	obj	R_HYD2	optimal	0.921948
iJR904.xml	obj	R_EX_pro__L_e	optimal	0.921948
iJR904.xml	obj	R_HYD3	optimal	0.921948
iJR904.xml	obj	R_GPDDA5	optimal	0.921948
iJR904.xml	obj	R_GRTT	optimal	0.921948
iJR904.xml	obj	R_HYPOE	optimal	0.921948
iJR904.xml	obj	R_GSNK	optimal	0.921948
iJR904.xml	obj	R_GSNt2	optimal	0.921948
iJR904.xml	obj	R_GSPMDA	optimal	0.921948
iJR904.xml	obj	R_HYXNt	optimal	0.921948
iJR904.xml	obj	R_ICDHyr	optimal	-0.000000
iJR904.xml	obj	R_ICHORS	optimal	0.921948
iJR904.xml	obj	R_ICHORT	optimal	0.921948
iJR904.xml	obj	R_ICL	optimal	0.921948
iJR904.xml	obj	R_GSPMDS	optimal	0.921948
iJR904.xml	obj	R_GTHOr	optimal	0.921948
iJR904.xml	obj	R_IDOND	optimal	0.921948
iJR904.xml	obj	R_EX_ptrc_e	optimal	0.921948
iJR904.xml	obj	R_IDOND2	optimal	0.921948
iJR904.xml	obj	R_IDONt2r	optimal	0.921948
iJR904.xml	obj	R_IG3PS	optimal	-0.000000
iJR904.xml	obj	R_GTHS	optimal	0.921948
iJR904.xml	obj	R_GTPCI_1	optimal	-0.000000
iJR904.xml	obj	R_IGPDH	optimal	-0.000000
iJR904.xml	obj	R_EX_pyr_e	optimal	0.921948
iJR904.xml	obj	R_IGPS	optimal	-0.000000
iJR904.xml	obj	R_GTPCII2	optimal	-0.000000
iJR904.xml	obj	R_ILETA	optimal	-0.000000
iJR904.xml	obj	R_EX_rib__D_e	optimal	0.921948
iJR904.xml	obj	R_ILEabc	optimal	0.921948
iJR904.xml	obj	R_EX_rmn_e	optimal	0.921948
iJR904.xml	obj	R_ILEt2r	optimal	0.921948
iJR904.xml	obj	R_IMPC	optimal	-0.000000
iJR904.xml	obj	R_KARA2	optimal	-0.000000
iJR904.xml	obj	R_EX_sbt__D_e	optimal	0.921948
iJR904.xml	obj	R_KAS14	optimal	0.921948
iJR904.xml	obj	R_KAS15	optimal	0.921948
iJR904.xml	obj	R_IMPD	optimal	-0.000000
iJR904.xml	obj	R_INDOLEt2r	optimal	0.921948
iJR904.xml	obj	R_INSK	optimal	0.921948
iJR904.xml	obj	R_KAS16	optimal	-0.000000
iJR904.xml	obj	R_EX_ser__D_e	optimal	0.921948
iJR904.xml	obj	R_KDOCT2	optimal	-0.000000
iJR904.xml	obj	R_KDOPP	optimal	-0.000000
iJR904.xml	obj	R_KDOPS	optimal	-0.000000
iJR904.xml	obj	R_KG6PDC	optimal	0.921948
iJR904.xml	obj	R_Kabc	optimal	0.921948
iJR904.xml	obj	R_INSt2_copy1	optimal	0.921948
iJR904.xml	obj	R_INSt2_copy2	optimal	0.921948
iJR904.xml	obj	R_IPDDI	optimal	0.921948
iJR904.xml	obj	R_IPDPS	optimal	0.921948
iJR904.xml	obj	R_IPMD	optimal	-0.000000
iJR904.xml	obj	R_EX_ser__L_e	optimal	0.921948
iJR904.xml	obj	R_IPPMIa	optimal	-0.000000
iJR904.xml	obj	R_IPPMIb	optimal	-0.000000
iJR904.xml	obj	R_IPPS	optimal	-0.000000
iJR904.xml	obj	R_Kt2r	optimal	0.921948
iJR904.xml	obj	R_LACZ	optimal	0.921948
iJR904.xml	obj	R_LCADi_copy1	optimal	0.921948
iJR904.xml	obj	R_KARA1	optimal	-0.000000
iJR904.xml	obj	R_EX_so4_e	optimal	-0.000000
iJR904.xml	obj	R_LCADi_copy2	optimal	0.921948
iJR904.xml	obj	R_EX_spmd_e	optimal	0.921948
iJR904.xml	obj	R_LCARS	optimal	0.921948
iJR904.xml	obj	R_LCTSt	optimal	0.921948
iJR904.xml	obj	R_MELIBt2	optimal	0.921948
iJR904.xml	obj	R_EX_succ_e	optimal	0.921948
iJR904.xml	obj	R_MEPCT	optimal	0.921948
iJR904.xml	obj	R_LDH_D	optimal	0.921948
iJR904.xml	obj	R_LDH_D2	optimal	0.921948
iJR904.xml	obj	R_LEUTAi	optimal	-0.000000
iJR904.xml	obj	R_LEUabc	optimal	0.921948
iJR904.xml	obj	R_METAT	optimal	-0.000000
iJR904.xml	obj	R_EX_sucr_e	optimal	0.921948
iJR904.xml	obj	R_METDabc	optimal	0.921948
iJR904.xml	obj	R_LEUt2r	optimal	0.921948
iJR904.xml	obj	R_METS_1	optimal	-0.000000
iJR904.xml	obj	R_METabc	optimal	0.921948
iJR904.xml	obj	R_LGTHL	optimal	0.921948
iJR904.xml	obj	R_LPADSS	optimal	-0.000000
iJR904.xml	obj	R_LPLIPA1	optimal	0.921948
iJR904.xml	obj	R_MGSA	optimal	0.921948
iJR904.xml	obj	R_EX_tartr__L_e	optimal	0.921948
iJR904.xml	obj	R_MI1PP	optimal	0.921948
iJR904.xml	obj	R_LPLIPA2	optimal	0.921948
iJR904.xml	obj	R_LPLIPA3	optimal	0.921948
iJR904.xml	obj	R_LPLIPA4	optimal	0.921948
iJR904.xml	obj	R_MICITDr	optimal	0.921948
iJR904.xml	obj	R_EX_taur_e	optimal	0.921948
iJR904.xml	obj	R_MLTG1	optimal	0.921948
iJR904.xml	obj	R_MLTG2	optimal	0.921948
iJR904.xml	obj	R_LPLIPA5	optimal	0.921948
iJR904.xml	obj	R_LPLIPA6	optimal	0.921948
iJR904.xml	obj	R_LPSSYN_EC	optimal	-0.000000
iJR904.xml	obj	R_EX_thm_e	optimal	0.921948
iJR904.xml	obj	R_MLTG3	optimal	0.921948
iJR904.xml	obj	R_MLTG4	optimal	0.921948
iJR904.xml	obj	R_EX_thr__L_e	optimal	0.921948
iJR904.xml	obj	R_MLTG5	optimal	0.921948
iJR904.xml	obj	R_LYSDC	optimal	0.921948
iJR904.xml	obj	R_LYSabc	optimal	0.921948
iJR904.xml	obj	R_MLTP1	optimal	0.921948
iJR904.xml	obj	R_EX_thymd_e	optimal	0.921948
iJR904.xml	obj	R_MLTP2	optimal	0.921948
iJR904.xml	obj	R_MLTP3	optimal	0.921948
iJR904.xml	obj	R_LYSt2r	optimal	0.921948
iJR904.xml	obj	R_MMCD	optimal	0.921948
iJR904.xml	obj	R_EX_tma_e	optimal	0.921948
iJR904.xml	obj	R_MME	optimal	0.921948
iJR904.xml	obj	R_L_LACD2	optimal	0.921948
iJR904.xml	obj	R_L_LACD3	optimal	0.921948
iJR904.xml	obj	R_EX_tmao_e	optimal	0.921948
iJR904.xml	obj	R_L_LACt2r	optimal	0.921948
iJR904.xml	obj	R_M1PD	optimal	0.921948
iJR904.xml	obj	R_MACPD	optimal	0.921948
iJR904.xml	obj	R_MALS	optimal	0.921772
iJR904.xml	obj	R_MMM2	optimal	0.921948
iJR904.xml	obj	R_MNLpts	optimal	0.921948
iJR904.xml	obj	R_MNNH	optimal	0.921948
iJR904.xml	obj	R_MOAT	optimal	-0.000000
iJR904.xml	obj	R_MOAT2	optimal	-0.000000
iJR904.xml	obj	R_MALTHXabc	optimal	0.921948
iJR904.xml	obj	R_MALTPTabc	optimal	0.921948
iJR904.xml	obj	R_MOHMT	optimal	-0.000000
iJR904.xml	obj	R_EX_tre_e	optimal	0.921948
iJR904.xml	obj	R_MALTTRabc	optimal	0.921948
iJR904.xml	obj	R_MALTTTRabc	optimal	0.921948
iJR904.xml	obj	R_MALTabc	optimal	0.921948
iJR904.xml	obj	R_MTAN	optimal	-0.000000
iJR904.xml	obj	R_MTHFC_1	optimal	0.895813
iJR904.xml	obj	R_EX_trp__L_e	optimal	0.921948
iJR904.xml	obj	R_MALTpts	optimal	0.921948
iJR904.xml	obj	R_MALt2_2	optimal	0.921948
iJR904.xml	obj	R_MTHFD_1	optimal	0.895813
iJR904.xml	obj	R_EX_tsul_e	optimal	0.921948
iJR904.xml	obj	R_MTHFR2_1	optimal	-0.000000
iJR904.xml	obj	R_MTRI	optimal	-0.000000
iJR904.xml	obj	R_MTRK	optimal	-0.000000
iJR904.xml	obj	R_MALt2_3	optimal	0.921948
iJR904.xml	obj	R_MAN1PT2	optimal	0.921948
iJR904.xml	obj	R_MAN6PI	optimal	0.921948
iJR904.xml	obj	R_MAN6Pt6_2	optimal	0.921948
iJR904.xml	obj	R_NACODA	optimal	0.921948
iJR904.xml	obj	R_EX_ttdca_e	optimal	0.921948
iJR904.xml	obj	R_NACt	optimal	0.921948
iJR904.xml	obj	R_NADDP	optimal	0.921948
iJR904.xml	obj	R_NADDPe	optimal	0.921948
iJR904.xml	obj	R_NADH10	optimal	0.921948
iJR904.xml	obj	R_NADH5	optimal	0.921948
iJR904.xml	obj	R_MANAO	optimal	0.921948
iJR904.xml	obj	R_MANpts	optimal	0.921948
iJR904.xml	obj	R_MCITD	optimal	0.921948
iJR904.xml	obj	R_MCITL2	optimal	0.921948
iJR904.xml	obj	R_MCITS	optimal	0.921948
iJR904.xml	obj	R_MCOATA	optimal	-0.000000
iJR904.xml	obj	R_MDH	optimal	0.881461
iJR904.xml	obj	R_NADH6	optimal	0.861738
iJR904.xml	obj	R_NADH7	optimal	0.921948
iJR904.xml	obj	R_MDH2	optimal	0.921948
iJR904.xml	obj	R_NADH8	optimal	0.921948
iJR904.xml	obj	R_EX_tyr__L_e	optimal	0.921948
iJR904.xml	obj	R_NADH9	optimal	0.921948
iJR904.xml	obj	R_NADK	optimal	-0.000000
iJR904.xml	obj	R_MDH3	optimal	0.921948
iJR904.xml	obj	R_MDRPD	optimal	-0.000000
iJR904.xml	obj	R_EX_ura_e	optimal	0.921948
iJR904.xml	obj	R_ME1	optimal	0.921948
iJR904.xml	obj	R_NADPPPS	optimal	0.921948
iJR904.xml	obj	R_ME2	optimal	0.921948
iJR904.xml	obj	R_EX_urea_e	optimal	0.921948
iJR904.xml	obj	R_NADS1	optimal	-0.000000
iJR904.xml	obj	R_EX_uri_e	optimal	0.921948
iJR904.xml	obj	R_NADTRHD	optimal	0.921948
iJR904.xml	obj	R_EX_val__L_e	optimal	0.921948
iJR904.xml	obj	R_NAMNPP	optimal	0.921948
iJR904.xml	obj	R_NAt3_1	optimal	0.921948
iJR904.xml	obj	R_EX_xan_e	optimal	0.921948
iJR904.xml	obj	R_NAt3_15	optimal	0.921948
iJR904.xml	obj	R_NAt3_2	optimal	0.921948
iJR904.xml	obj	R_NDPK1	optimal	0.921948
iJR904.xml	obj	R_NDPK2	optimal	-0.000000
iJR904.xml	obj	R_MECDPDH	optimal	0.921948
iJR904.xml	obj	R_MECDPS	optimal	0.921948
iJR904.xml	obj	R_NDPK3	optimal	0.920510
iJR904.xml	obj	R_EX_xtsn_e	optimal	0.921948
iJR904.xml	obj	R_NDPK4	optimal	-0.000000
iJR904.xml	obj	R_NDPK5	optimal	0.921948
iJR904.xml	obj	R_NNDMBRT	optimal	0.921948
iJR904.xml	obj	R_NNDPR	optimal	-0.000000
iJR904.xml	obj	R_EX_xyl__D_e	optimal	0.921948
iJR904.xml	obj	R_NO2t2r	optimal	0.921948
iJR904.xml	obj	R_NO3R1	optimal	0.921948
iJR904.xml	obj	R_NDPK6	optimal	0.921948
iJR904.xml	obj	R_NDPK7	optimal	0.921948
iJR904.xml	obj	R_NDPK8	optimal	0.921948
iJR904.xml	obj	R_NO3R2	optimal	0.921948
iJR904.xml	obj	R_F6PA	optimal	0.921948
iJR904.xml	obj	R_NO3t7	optimal	0.921948
iJR904.xml	obj	R_NH4t	optimal	0.000000
iJR904.xml	obj	R_NMNAT	optimal	0.921948
iJR904.xml	obj	R_NPHS	optimal	0.921948
iJR904.xml	obj	R_NMNDA	optimal	0.921948
iJR904.xml	obj	R_FAO1	optimal	0.921948
iJR904.xml	obj	R_NMNN	optimal	0.921948
iJR904.xml	obj	R_NMNP	optimal	0.921948
iJR904.xml	obj	R_NMNt7	optimal	0.921948
iJR904.xml	obj	R_NTD1	optimal	0.921948
iJR904.xml	obj	R_NTD10	optimal	0.921948
iJR904.xml	obj	R_NTD11	optimal	0.921948
iJR904.xml	obj	R_NTD2	optimal	0.921948
iJR904.xml	obj	R_NTD3	optimal	0.921948
iJR904.xml	obj	R_NNAM	optimal	0.921948
iJR904.xml	obj	R_NNATr	optimal	-0.000000
iJR904.xml	obj	R_FAO2	optimal	0.921948
iJR904.xml	obj	R_NTD4	optimal	0.921948
iJR904.xml	obj	R_NTD5	optimal	0.921948
iJR904.xml	obj	R_FAO3	optimal	0.921948
iJR904.xml	obj	R_NTD6	optimal	0.921948
iJR904.xml	obj	R_PFL	optimal	0.921948
iJR904.xml	obj	R_PGAMT	optimal	-0.000000
iJR904.xml	obj	R_FAO4	optimal	0.921948
iJR904.xml	obj	R_PGCD	optimal	-0.000000
iJR904.xml	obj	R_NTD7	optimal	0.921948
iJR904.xml	obj	R_NTD8	optimal	0.921948
iJR904.xml	obj	R_FBA	optimal	0.908282
iJR904.xml	obj	R_NTD9	optimal	0.921948
iJR904.xml	obj	R_NTPP1	optimal	0.921948
iJR904.xml	obj	R_PGI	optimal	0.905983
iJR904.xml	obj	R_PUNP2	optimal	0.921948
iJR904.xml	obj	R_PGK	optimal	0.625013
iJR904.xml	obj	R_PGL	optimal	0.901493
iJR904.xml	obj	R_PGLYCP	optimal	0.921948
iJR904.xml	obj	R_PGM	optimal	0.745293
iJR904.xml	obj	R_PGMT	optimal	-0.000000
iJR904.xml	obj	R_NTPP2	optimal	0.921948
iJR904.xml	obj	R_NTPP3	optimal	0.921948
iJR904.xml	obj	R_NTPP4	optimal	0.921948
iJR904.xml	obj	R_NTPP5	optimal	0.921948
iJR904.xml	obj	R_NTPP6	optimal	0.921948
iJR904.xml	obj	R_NTPP7	optimal	0.921948
iJR904.xml	obj	R_NTPP8	optimal	0.921948
iJR904.xml	obj	R_NTPTP1	optimal	0.921948
iJR904.xml	obj	R_PGPP_EC	optimal	-0.000000
iJR904.xml	obj	R_PGSA_EC	optimal	-0.000000
iJR904.xml	obj	R_NTPTP2	optimal	0.921948
iJR904.xml	obj	R_PUNP3	optimal	0.921948
iJR904.xml	obj	R_NTRIR2x	optimal	0.921948
iJR904.xml	obj	R_PHETA1	optimal	-0.000000
iJR904.xml	obj	R_PUNP4	optimal	0.921948
iJR904.xml	obj	R_PHEt2r	optimal	0.921948
iJR904.xml	obj	R_O2t	optimal	0.216254
iJR904.xml	obj	R_PUNP5	optimal	0.921948
iJR904.xml	obj	R_OBTFL	optimal	0.921948
iJR904.xml	obj	R_OCBT	optimal	-0.000000
iJR904.xml	obj	R_PIabc	optimal	0.921948
iJR904.xml	obj	R_PUNP6	optimal	0.921948
iJR904.xml	obj	R_PIt2r	optimal	0.917697
iJR904.xml	obj	R_PUNP7	optimal	0.921948
iJR904.xml	obj	R_PLIPA1	optimal	0.921948
iJR904.xml	obj	R_PLIPA2	optimal	0.921948
iJR904.xml	obj	R_PLIPA3	optimal	0.921948
iJR904.xml	obj	R_OCDCAt2	optimal	0.921948
iJR904.xml	obj	R_OCTDPS	optimal	0.921948
iJR904.xml	obj	R_PYAM5PO	optimal	0.921948
iJR904.xml	obj	R_OHPBAT	optimal	0.921948
iJR904.xml	obj	R_OHPHM	optimal	0.921948
iJR904.xml	obj	R_PMANM	optimal	0.921948
iJR904.xml	obj	R_PMDPHT	optimal	-0.000000
iJR904.xml	obj	R_PYDAMK	optimal	0.921948
iJR904.xml	obj	R_PMPK	optimal	0.921948
iJR904.xml	obj	R_PNTK	optimal	-0.000000
iJR904.xml	obj	R_OMBZLM	optimal	0.921948
iJR904.xml	obj	R_OMCDC	optimal	-0.000000
iJR904.xml	obj	R_OMMBLHX	optimal	0.921948
iJR904.xml	obj	R_PNTOt4	optimal	0.921948
iJR904.xml	obj	R_PYDXK	optimal	0.921948
iJR904.xml	obj	R_POX	optimal	0.921948
iJR904.xml	obj	R_OMPDC	optimal	-0.000000
iJR904.xml	obj	R_OMPHHX	optimal	0.921948
iJR904.xml	obj	R_OP4ENH	optimal	0.921948
iJR904.xml	obj	R_PPA	optimal	-0.000000
iJR904.xml	obj	R_PPAKr	optimal	0.921948
iJR904.xml	obj	R_OPHBDC	optimal	0.921948
iJR904.xml	obj	R_PYDXNK	optimal	0.921948
iJR904.xml	obj	R_OPHHX	optimal	0.921948
iJR904.xml	obj	R_ORNDC	optimal	0.921282
iJR904.xml	obj	R_ORNTA	optimal	0.921948
iJR904.xml	obj	R_PPBNGS	optimal	0.921948
iJR904.xml	obj	R_PPC	optimal	0.919141
iJR904.xml	obj	R_PPCDC	optimal	-0.000000
iJR904.xml	obj	R_PPCK	optimal	0.921948
iJR904.xml	obj	R_PPCSCT	optimal	0.921948
iJR904.xml	obj	R_ORNabc	optimal	0.921948
iJR904.xml	obj	R_PPM	optimal	0.920807
iJR904.xml	obj	R_ORPT	optimal	-0.000000
iJR904.xml	obj	R_PYDXPP	optimal	0.921948
iJR904.xml	obj	R_OXGDC2	optimal	0.921948
iJR904.xml	obj	R_PPM2	optimal	0.920738
iJR904.xml	obj	R_PPNCL2	optimal	-0.000000
iJR904.xml	obj	R_P5CD	optimal	0.921948
iJR904.xml	obj	R_PYK	optimal	0.921948
iJR904.xml	obj	R_P5CR	optimal	-0.000000
iJR904.xml	obj	R_PACCOAL	optimal	0.921948
iJR904.xml	obj	R_PPND	optimal	-0.000000
iJR904.xml	obj	R_PPNDH	optimal	-0.000000
iJR904.xml	obj	R_PPPGO	optimal	0.921948
iJR904.xml	obj	R_PANTS	optimal	-0.000000
iJR904.xml	obj	R_PYNP2r	optimal	0.921948
iJR904.xml	obj	R_PAPA_EC	optimal	0.921948
iJR904.xml	obj	R_PAPPT3	optimal	-0.000000
iJR904.xml	obj	R_PPPNDO	optimal	0.921948
iJR904.xml	obj	R_PPPNt2r	optimal	0.921948
iJR904.xml	obj	R_PPS	optimal	0.921948
iJR904.xml	obj	R_PAPSR	optimal	-0.000000
iJR904.xml	obj	R_PPTGS	optimal	-0.000000
iJR904.xml	obj	R_PYRt2	optimal	0.921948
iJR904.xml	obj	R_PRAGSr	optimal	-0.000000
iJR904.xml	obj	R_PRAIS	optimal	-0.000000
iJR904.xml	obj	R_PRAIi	optimal	-0.000000
iJR904.xml	obj	R_PRAMPC	optimal	-0.000000
iJR904.xml	obj	R_PASYN_EC	optimal	-0.000000
iJR904.xml	obj	R_PDH	optimal	0.892657
iJR904.xml	obj	R_PDX5POi	optimal	0.921948
iJR904.xml	obj	R_PDX5PS	optimal	0.921948
iJR904.xml	obj	R_PDXPP	optimal	0.921948
iJR904.xml	obj	R_PRASCSi	optimal	-0.000000
iJR904.xml	obj	R_PRATPP	optimal	-0.000000
iJR904.xml	obj	R_PRFGS	optimal	-0.000000
iJR904.xml	obj	R_PEAMNO	optimal	0.921948
iJR904.xml	obj	R_QULNS_1	optimal	-0.000000
iJR904.xml	obj	R_PEPT_EC	optimal	-0.000000
iJR904.xml	obj	R_PRMICI	optimal	-0.000000
iJR904.xml	obj	R_PROD2	optimal	0.921948
iJR904.xml	obj	R_PROabc	optimal	0.921948
iJR904.xml	obj	R_PERD	optimal	0.921948
iJR904.xml	obj	R_RBFK	optimal	-0.000000
iJR904.xml	obj	R_PFK	optimal	0.908282
iJR904.xml	obj	R_PFK_2	optimal	0.921948
iJR904.xml	obj	R_PROt2r	optimal	0.921948
iJR904.xml	obj	R_PROt4	optimal	0.921948
iJR904.xml	obj	R_PRPPS	optimal	0.000000
iJR904.xml	obj	R_PSCVT	optimal	-0.000000
iJR904.xml	obj	R_RBFSa	optimal	-0.000000
iJR904.xml	obj	R_PSD_EC	optimal	-0.000000
iJR904.xml	obj	R_PUNP1	optimal	0.921918
iJR904.xml	obj	R_PSERT	optimal	-0.000000
iJR904.xml	obj	R_RBFSb	optimal	-0.000000
iJR904.xml	obj	R_PSP_L	optimal	-0.000000
iJR904.xml	obj	R_PSSA_EC	optimal	-0.000000
iJR904.xml	obj	R_RBK	optimal	0.921948
iJR904.xml	obj	R_SPMS	optimal	-0.000000
iJR904.xml	obj	R_PTA2	optimal	0.921948
iJR904.xml	obj	R_RBK_L1	optimal	0.921948
iJR904.xml	obj	R_PTAr	optimal	0.918965
iJR904.xml	obj	R_SPODM	optimal	0.921948
iJR904.xml	obj	R_SSALx	optimal	0.921948
iJR904.xml	obj	R_PTPATi	optimal	-0.000000
iJR904.xml	obj	R_PTRCORNt7	optimal	0.921948
iJR904.xml	obj	R_RBP4E	optimal	0.921948
iJR904.xml	obj	R_PTRCTA	optimal	0.921948
iJR904.xml	obj	R_PTRCabc	optimal	0.921948
iJR904.xml	obj	R_SSALy	optimal	0.921948
iJR904.xml	obj	R_SUCBZL	optimal	0.921948
iJR904.xml	obj	R_SUCBZS	optimal	0.921948
iJR904.xml	obj	R_RHCCE	optimal	0.921948
iJR904.xml	obj	R_SUCCabc	optimal	0.921948
iJR904.xml	obj	R_PTRCt2	optimal	0.921948
iJR904.xml	obj	R_SUCCt2_2	optimal	0.921948
iJR904.xml	obj	R_RIBabc	optimal	0.921948
iJR904.xml	obj	R_SUCCt2_3	optimal	0.921948
iJR904.xml	obj	R_TREpts	optimal	0.921948
iJR904.xml	obj	R_RMI	optimal	0.921948
iJR904.xml	obj	R_TRPAS2	optimal	0.921666
iJR904.xml	obj	R_TRPS1	optimal	0.921948
iJR904.xml	obj	R_SUCCt2r	optimal	0.921948
iJR904.xml	obj	R_SUCD1	optimal	0.873302
iJR904.xml	obj	R_RMK	optimal	0.921948
iJR904.xml	obj	R_SUCD4	optimal	0.873302
iJR904.xml	obj	R_TRPS2	optimal	0.921948
iJR904.xml	obj	R_TRPS3	optimal	0.921666
iJR904.xml	obj	R_RMNt	optimal	0.921948
iJR904.xml	obj	R_SUCFUMt	optimal	0.921948
iJR904.xml	obj	R_SUCOAS	optimal	0.910450
iJR904.xml	obj	R_SUCpts	optimal	0.921948
iJR904.xml	obj	R_RMPA	optimal	0.921948
iJR904.xml	obj	R_RNDR1	optimal	0.921948
iJR904.xml	obj	R_SULR	optimal	-0.000000
iJR904.xml	obj	R_SULabc	optimal	-0.000000
iJR904.xml	obj	R_TAGURr	optimal	0.921948
iJR904.xml	obj	R_TALA	optimal	0.906133
iJR904.xml	obj	R_TRPt2r	optimal	0.921948
iJR904.xml	obj	R_TRSARr	optimal	0.921948
iJR904.xml	obj	R_TSULabc	optimal	0.921948
iJR904.xml	obj	R_TTDCAt2	optimal	0.921948
iJR904.xml	obj	R_TARTD	optimal	0.921948
iJR904.xml	obj	R_TYRTA	optimal	-0.000000
iJR904.xml	obj	R_RNDR2	optimal	0.921948
iJR904.xml	obj	R_TYRt2r	optimal	0.921948
iJR904.xml	obj	R_U23GAAT	optimal	-0.000000
iJR904.xml	obj	R_TARTRt7	optimal	0.921948
iJR904.xml	obj	R_TAUDO	optimal	0.921948
iJR904.xml	obj	R_TAURabc	optimal	0.921948
iJR904.xml	obj	R_TDPADGAT	optimal	0.921948
iJR904.xml	obj	R_UAAGDS	optimal	-0.000000
iJR904.xml	obj	R_UACMAMO	optimal	0.921948
iJR904.xml	obj	R_TDPAGTA	optimal	0.921948
iJR904.xml	obj	R_UAG2E	optimal	0.921948
iJR904.xml	obj	R_RNDR3	optimal	0.921948
iJR904.xml	obj	R_UAGAAT	optimal	-0.000000
iJR904.xml	obj	R_TDPDRE	optimal	0.921948
iJR904.xml	obj	R_RNDR4	optimal	0.921948
iJR904.xml	obj	R_TDPDRR	optimal	0.921948
iJR904.xml	obj	R_TDPGDH	optimal	0.921948
iJR904.xml	obj	R_UAGCVT	optimal	-0.000000
iJR904.xml	obj	R_UAGDP	optimal	-0.000000
iJR904.xml	obj	R_TDSK	optimal	-0.000000
iJR904.xml	obj	R_UAGPT3	optimal	-0.000000
